work_id,pid,pillar,domain,module,title,objective,outputs,dependencies,risk,model_routing,verification,escalation
GRAPH-EDGEBUIL-EDGEBUIL-TUW-003,P9,Legal Knowledge Graph,Edge Building,Edge Builder,Document-HAS_CLAUSE edge 생성,Document-HAS_CLAUSE edge 생성을/를 구현하여 Edge Builder capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
GRAPH-EDGEBUIL-EDGEBUIL-TUW-004,P9,Legal Knowledge Graph,Edge Building,Edge Builder,Clause-RELATES_TO-Issue edge 생성,Clause-RELATES_TO-Issue edge 생성을/를 구현하여 Edge Builder capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
GRAPH-EDGEBUIL-EDGEBUIL-TUW-005,P9,Legal Knowledge Graph,Edge Building,Edge Builder,Clause-REFERENCES-Clause edge 생성,Clause-REFERENCES-Clause edge 생성을/를 구현하여 Edge Builder capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
GRAPH-GRAPSYNC-SYNCWORK-TUW-001,P9,Legal Knowledge Graph,Graph Sync,Sync Worker,event-based graph sync 구현,event-based graph sync 구현을/를 구현하여 Sync Worker capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
GRAPH-GRAPSYNC-SYNCWORK-TUW-002,P9,Legal Knowledge Graph,Graph Sync,Sync Worker,graph sync retry queue 구현,graph sync retry queue 구현을/를 구현하여 Sync Worker capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
GRAPH-GRAPSYNC-SYNCWORK-TUW-003,P9,Legal Knowledge Graph,Graph Sync,Sync Worker,graph consistency checker 구현,graph consistency checker 구현을/를 구현하여 Sync Worker capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
GRAPH-GRAPSYNC-SYNCWORK-TUW-004,P9,Legal Knowledge Graph,Graph Sync,Sync Worker,deleted document graph filter 구현,deleted document graph filter 구현을/를 구현하여 Sync Worker capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
GRAPH-GRAPSYNC-SYNCWORK-TUW-005,P9,Legal Knowledge Graph,Graph Sync,Sync Worker,graph sync audit event 구현,graph sync audit event 구현을/를 구현하여 Sync Worker capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTCLAS-CLAS-TUW-001,P10,Contract Intelligence,Contract Classification,Classifier,contract type enum 구현,contract type enum 구현을/를 구현하여 Classifier capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTCLAS-CLAS-TUW-002,P10,Contract Intelligence,Contract Classification,Classifier,language detector 구현,language detector 구현을/를 구현하여 Classifier capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTCLAS-CLAS-TUW-003,P10,Contract Intelligence,Contract Classification,Classifier,contract type classifier v1 구현,contract type classifier v1 구현을/를 구현하여 Classifier capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTCLAS-CLAS-TUW-004,P10,Contract Intelligence,Contract Classification,Classifier,document subtype metadata update 구현,document subtype metadata update 구현을/를 구현하여 Classifier capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTCLAS-CLAS-TUW-005,P10,Contract Intelligence,Contract Classification,Classifier,classification confidence 저장,classification confidence 저장을/를 구현하여 Classifier capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTSTRU-PARS-TUW-001,P10,Contract Intelligence,Contract Structure,Parser,section heading parser 구현,section heading parser 구현을/를 구현하여 Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTSTRU-PARS-TUW-002,P10,Contract Intelligence,Contract Structure,Parser,clause number regex 구현,clause number regex 구현을/를 구현하여 Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTSTRU-PARS-TUW-003,P10,Contract Intelligence,Contract Structure,Parser,defined term extractor 구현,defined term extractor 구현을/를 구현하여 Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTSTRU-PARS-TUW-004,P10,Contract Intelligence,Contract Structure,Parser,cross-reference extractor 구현,cross-reference extractor 구현을/를 구현하여 Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CONTSTRU-PARS-TUW-005,P10,Contract Intelligence,Contract Structure,Parser,signature block detector 구현,signature block detector 구현을/를 구현하여 Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CLAUEXTR-SEGM-TUW-001,P10,Contract Intelligence,Clause Extraction,Segmenter,clause segmenter 구현,clause segmenter 구현을/를 구현하여 Segmenter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CLAUEXTR-SEGM-TUW-002,P10,Contract Intelligence,Clause Extraction,Segmenter,clause type classifier v1 구현,clause type classifier v1 구현을/를 구현하여 Segmenter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CLAUEXTR-SEGM-TUW-003,P10,Contract Intelligence,Clause Extraction,Segmenter,clause metadata extractor 구현,clause metadata extractor 구현을/를 구현하여 Segmenter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CLAUEXTR-SEGM-TUW-004,P10,Contract Intelligence,Clause Extraction,Segmenter,Clause record create worker 구현,Clause record create worker 구현을/를 구현하여 Segmenter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-CLAUEXTR-SEGM-TUW-005,P10,Contract Intelligence,Clause Extraction,Segmenter,clause extraction verification fixtures 작성,clause extraction verification fixtures 작성을/를 구현하여 Segmenter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-REDLANAL-DOCXPARS-TUW-001,P10,Contract Intelligence,Redline Analysis,DOCX Parser,DOCX w:ins 추출 구현,DOCX w:ins 추출 구현을/를 구현하여 DOCX Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-REDLANAL-DOCXPARS-TUW-002,P10,Contract Intelligence,Redline Analysis,DOCX Parser,DOCX w:del 추출 구현,DOCX w:del 추출 구현을/를 구현하여 DOCX Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-REDLANAL-DOCXPARS-TUW-003,P10,Contract Intelligence,Redline Analysis,DOCX Parser,DOCX comment 추출 구현,DOCX comment 추출 구현을/를 구현하여 DOCX Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-REDLANAL-DOCXPARS-TUW-004,P10,Contract Intelligence,Redline Analysis,DOCX Parser,Change object mapper 구현,Change object mapper 구현을/를 구현하여 DOCX Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
CONTRACT-REDLANAL-DOCXPARS-TUW-005,P10,Contract Intelligence,Redline Analysis,DOCX Parser,markup summary generator 구현,markup summary generator 구현을/를 구현하여 DOCX Parser capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
